Order_ID,Order_Date,City,State,Category,Quantity,Unit_Price_INR,Discount,Sales_INR,Profit_INR,Payment_Method,Channel
IN102986,2025-02-20,Pune,Maharashtra,Clothing,5,1515.02,0.15,6438.84,1802.88,UPI,Online
IN102987,2025-07-02,Bengaluru,Karnataka,Clothing,5,1021.08,0.05,4850.13,1358.04,Debit Card,Online
IN102988,2025-05-16,Ahmedabad,Gujarat,Grocery,5,556.3,0.15,2364.28,520.14,Cash,Online
IN102989,2025-11-27,Delhi,Delhi,Home & Kitchen,1,1955.22,0.1,1759.7,527.91,UPI,Store
IN102990,2024-04-07,Mumbai,Maharashtra,Electronics,3,2314.05,0.0,6942.15,1666.12,UPI,Store
IN102991,2025-06-25,Jaipur,Rajasthan,Home & Kitchen,2,2172.59,0.15,3693.4,1108.02,UPI,Online
IN102992,2025-05-17,Bengaluru,Karnataka,Clothing,4,1817.13,0.15,6178.24,1729.91,Debit Card,Online
IN102993,2025-03-26,Mumbai,Maharashtra,Home & Kitchen,5,2384.63,0.2,9538.52,2861.56,UPI,Online
IN102994,2024-07-09,Kolkata,West Bengal,Home & Kitchen,5,2118.38,0.1,9532.71,2859.81,Cash,Store
IN102995,2024-07-19,Lucknow,Uttar Pradesh,Clothing,3,1759.71,0.15,4487.26,1256.43,UPI,Store
IN102996,2024-11-17,Chennai,Tamil Nadu,Grocery,3,713.02,0.1,1925.15,423.53,UPI,Store
IN102997,2025-12-01,Chennai,Tamil Nadu,Electronics,1,3193.77,0.05,3034.08,728.18,UPI,Online
IN102998,2024-09-14,Mumbai,Maharashtra,Beauty,1,1047.18,0.1,942.46,301.59,Cash,Online
IN102999,2024-06-03,Jaipur,Rajasthan,Clothing,1,1184.0,0.25,888.0,248.64,Debit Card,Store
IN103000,2025-05-01,Kolkata,West Bengal,Clothing,4,1079.9,0.0,4319.6,1209.49,Net Banking,Store
IN103001,2024-08-15,Ahmedabad,Gujarat,Grocery,1,776.88,0.05,738.04,162.37,UPI,Online
IN103002,2025-05-31,Jaipur,Rajasthan,Home & Kitchen,5,2381.08,0.15,10119.59,3035.88,UPI,Online
IN103003,2025-10-02,Pune,Maharashtra,Clothing,1,1505.51,0.0,1505.51,421.54,Credit Card,Online
IN103004,2025-05-25,Chennai,Tamil Nadu,Grocery,4,658.87,0.2,2108.38,463.84,Credit Card,Store
IN103005,2024-03-14,Pune,Maharashtra,Clothing,1,1466.31,0.0,1466.31,410.57,Credit Card,Store
IN103006,2024-12-30,Delhi,Delhi,Clothing,1,1415.4,0.15,1203.09,336.87,UPI,Store
IN103007,2024-01-24,Hyderabad,Telangana,Grocery,5,641.83,0.05,3048.69,670.71,UPI,Online
IN103008,2025-04-07,Bengaluru,Karnataka,Clothing,5,1841.8,0.0,9209.0,2578.52,UPI,Online
IN103009,2025-04-25,Kolkata,West Bengal,Clothing,5,1416.58,0.2,5666.32,1586.57,Debit Card,Online
IN103010,2025-12-18,Jaipur,Rajasthan,Home & Kitchen,1,1354.89,0.15,1151.66,345.5,Credit Card,Store
IN103011,2025-10-19,Chennai,Tamil Nadu,Electronics,5,3832.27,0.0,19161.35,4598.72,Cash,Online
IN103012,2024-03-29,Pune,Maharashtra,Grocery,3,620.43,0.05,1768.23,389.01,UPI,Store
IN103013,2025-06-17,Lucknow,Uttar Pradesh,Clothing,2,1626.73,0.05,3090.79,865.42,Cash,Online
IN103014,2024-10-26,Delhi,Delhi,Electronics,2,3445.5,0.05,6546.45,1571.15,Credit Card,Store
IN103015,2024-02-13,Bengaluru,Karnataka,Electronics,5,3723.41,0.1,16755.34,4021.28,UPI,Store
IN103016,2024-02-06,Bengaluru,Karnataka,Grocery,4,481.19,0.1,1732.28,381.1,Net Banking,Online
IN103017,2025-06-02,Jaipur,Rajasthan,Grocery,5,469.31,0.1,2111.9,464.62,Credit Card,Store
IN103018,2025-04-18,Kolkata,West Bengal,Electronics,5,3027.37,0.05,14380.01,3451.2,Debit Card,Online
IN103019,2024-10-06,Ahmedabad,Gujarat,Electronics,1,3681.79,0.1,3313.61,795.27,Debit Card,Online
IN103020,2025-04-05,Lucknow,Uttar Pradesh,Beauty,4,760.85,0.0,3043.4,973.89,UPI,Online
IN103021,2024-06-17,Jaipur,Rajasthan,Electronics,5,3141.47,0.15,13351.25,3204.3,Debit Card,Store
IN103022,2024-03-10,Pune,Maharashtra,Beauty,3,1203.77,0.15,3069.61,982.28,Cash,Store
IN103023,2024-07-31,Hyderabad,Telangana,Clothing,2,1175.54,0.05,2233.53,625.39,UPI,Online
IN103024,2025-08-05,Mumbai,Maharashtra,Home & Kitchen,3,2252.09,0.0,6756.27,2026.88,Debit Card,Store
IN103025,2025-12-19,Ahmedabad,Gujarat,Clothing,3,1731.17,0.0,5193.51,1454.18,Debit Card,Store
IN103026,2024-03-12,Kolkata,West Bengal,Home & Kitchen,3,2302.88,0.1,6217.78,1865.33,UPI,Store
IN103027,2024-06-28,Delhi,Delhi,Grocery,4,841.65,0.1,3029.94,666.59,UPI,Online
IN103028,2024-07-26,Ahmedabad,Gujarat,Clothing,4,1441.66,0.1,5189.98,1453.19,UPI,Online
IN103029,2024-06-25,Chennai,Tamil Nadu,Electronics,4,3658.42,0.3,10243.58,2458.46,Debit Card,Store
IN103030,2025-12-07,Kolkata,West Bengal,Home & Kitchen,2,1984.1,0.1,3571.38,1071.41,Cash,Online
IN103031,2024-10-27,Hyderabad,Telangana,Grocery,1,585.53,0.15,497.7,109.49,Debit Card,Online
IN103032,2024-06-02,Chennai,Tamil Nadu,Electronics,5,2821.96,0.0,14109.8,3386.35,UPI,Store
IN103033,2024-06-02,Ahmedabad,Gujarat,Electronics,5,2950.47,0.05,14014.73,3363.54,Credit Card,Online
IN103034,2024-01-30,Mumbai,Maharashtra,Home & Kitchen,1,1515.6,0.05,1439.82,431.95,Cash,Store
IN103035,2024-01-27,Mumbai,Maharashtra,Clothing,5,1669.22,0.1,7511.49,2103.22,UPI,Online
IN103036,2024-08-27,Hyderabad,Telangana,Grocery,3,862.53,0.05,2458.21,540.81,Cash,Store
IN103037,2025-10-05,Bengaluru,Karnataka,Clothing,2,1769.67,0.15,3008.44,842.36,Cash,Online
IN103038,2025-11-21,Lucknow,Uttar Pradesh,Home & Kitchen,5,1514.99,0.15,6438.71,1931.61,UPI,Online
IN103039,2024-04-07,Delhi,Delhi,Beauty,2,660.37,0.0,1320.74,422.64,UPI,Online
IN103040,2024-11-21,Bengaluru,Karnataka,Beauty,1,1072.9,0.15,911.96,291.83,Credit Card,Store
IN103041,2024-08-24,Mumbai,Maharashtra,Electronics,5,3051.64,0.0,15258.2,3661.97,Debit Card,Store
IN103042,2024-05-17,Mumbai,Maharashtra,Home & Kitchen,2,2224.8,0.1,4004.64,1201.39,Cash,Online
IN103043,2025-09-21,Pune,Maharashtra,Clothing,3,1689.1,0.15,4307.2,1206.02,Debit Card,Online
IN103044,2025-09-09,Chennai,Tamil Nadu,Grocery,3,719.24,0.15,1834.06,403.49,UPI,Store
IN103045,2025-07-01,Ahmedabad,Gujarat,Grocery,1,562.88,0.05,534.74,117.64,UPI,Online
IN103046,2024-02-15,Delhi,Delhi,Electronics,4,2456.39,0.05,9334.28,2240.23,Debit Card,Store
IN103047,2025-09-07,Hyderabad,Telangana,Beauty,5,777.8,0.1,3500.1,1120.03,UPI,Online
IN103048,2025-01-24,Ahmedabad,Gujarat,Electronics,3,3300.3,0.0,9900.9,2376.22,Debit Card,Store
IN103049,2024-12-29,Pune,Maharashtra,Grocery,3,868.82,0.3,1824.52,401.39,UPI,Store
IN103050,2024-12-25,Mumbai,Maharashtra,Home & Kitchen,1,1334.51,0.05,1267.78,380.33,UPI,Store
IN103051,2025-08-04,Hyderabad,Telangana,Home & Kitchen,3,1494.08,0.25,3361.68,1008.5,UPI,Store
IN103052,2024-07-25,Mumbai,Maharashtra,Electronics,5,3544.74,0.25,13292.77,3190.26,UPI,Online
IN103053,2025-08-23,Delhi,Delhi,Clothing,1,1256.97,0.05,1194.12,334.35,Debit Card,Online
IN103054,2025-05-29,Chennai,Tamil Nadu,Home & Kitchen,2,2264.45,0.05,4302.45,1290.74,UPI,Store
IN103055,2024-12-31,Ahmedabad,Gujarat,Clothing,1,1106.87,0.15,940.84,263.44,Net Banking,Online
IN103056,2025-03-13,Ahmedabad,Gujarat,Clothing,5,1856.47,0.05,8818.23,2469.1,Credit Card,Store
IN103057,2024-08-18,Bengaluru,Karnataka,Clothing,5,1810.26,0.1,8146.17,2280.93,Credit Card,Store
IN103058,2025-02-26,Hyderabad,Telangana,Clothing,2,1787.65,0.0,3575.3,1001.08,Credit Card,Online
IN103059,2025-04-13,Lucknow,Uttar Pradesh,Beauty,1,731.25,0.1,658.12,210.6,Credit Card,Online
IN103060,2025-09-21,Pune,Maharashtra,Clothing,5,1279.84,0.0,6399.2,1791.78,UPI,Online
IN103061,2024-11-06,Lucknow,Uttar Pradesh,Grocery,5,794.73,0.05,3774.97,830.49,Net Banking,Online
IN103062,2025-01-29,Bengaluru,Karnataka,Clothing,2,1715.11,0.15,2915.69,816.39,Credit Card,Online
IN103063,2024-04-23,Delhi,Delhi,Clothing,4,1621.71,0.3,4540.79,1271.42,UPI,Online
IN103064,2024-07-20,Pune,Maharashtra,Electronics,1,3171.95,0.05,3013.35,723.2,Credit Card,Online
IN103065,2025-04-07,Chennai,Tamil Nadu,Clothing,5,1263.55,0.1,5685.98,1592.07,Credit Card,Online
IN103066,2025-06-25,Lucknow,Uttar Pradesh,Clothing,3,1856.29,0.1,5011.98,1403.35,UPI,Online
IN103067,2024-12-29,Chennai,Tamil Nadu,Grocery,2,513.84,0.0,1027.68,226.09,Net Banking,Online
IN103068,2024-09-03,Lucknow,Uttar Pradesh,Clothing,4,1019.82,0.15,3467.39,970.87,UPI,Online
IN103069,2025-08-15,Chennai,Tamil Nadu,Clothing,4,988.31,0.15,3360.25,940.87,Credit Card,Store
IN103070,2024-09-02,Lucknow,Uttar Pradesh,Clothing,2,1685.27,0.0,3370.54,943.75,Net Banking,Online
IN103071,2024-07-02,Chennai,Tamil Nadu,Clothing,4,1031.6,0.15,3507.44,982.08,UPI,Online
IN103072,2025-02-16,Bengaluru,Karnataka,Beauty,5,945.11,0.15,4016.72,1285.35,UPI,Store
IN103073,2024-09-29,Kolkata,West Bengal,Grocery,4,610.18,0.0,2440.72,536.96,UPI,Store
IN103074,2025-06-28,Pune,Maharashtra,Electronics,1,2545.57,0.15,2163.73,519.3,UPI,Online
IN103075,2025-09-05,Hyderabad,Telangana,Electronics,3,3780.44,0.1,10207.19,2449.73,UPI,Online
IN103076,2024-10-03,Delhi,Delhi,Beauty,5,662.18,0.15,2814.26,900.56,Cash,Online
IN103077,2025-09-14,Jaipur,Rajasthan,Clothing,2,1269.74,0.1,2285.53,639.95,Cash,Online
IN103078,2025-05-13,Mumbai,Maharashtra,Home & Kitchen,3,1917.76,0.0,5753.28,1725.98,Debit Card,Store
IN103079,2025-12-18,Hyderabad,Telangana,Electronics,5,3077.02,0.2,12308.08,2953.94,UPI,Store
IN103080,2025-05-04,Mumbai,Maharashtra,Beauty,3,781.6,0.1,2110.32,675.3,Cash,Store
IN103081,2024-08-02,Pune,Maharashtra,Home & Kitchen,4,2343.42,0.15,7967.63,2390.29,Credit Card,Online
IN103082,2024-04-12,Hyderabad,Telangana,Grocery,2,848.33,0.0,1696.66,373.27,UPI,Store
IN103083,2025-08-12,Chennai,Tamil Nadu,Electronics,2,3105.48,0.15,5279.32,1267.04,Credit Card,Online
IN103084,2024-06-23,Chennai,Tamil Nadu,Clothing,1,1338.31,0.1,1204.48,337.25,UPI,Store
IN103085,2024-02-21,Jaipur,Rajasthan,Clothing,4,1259.72,0.2,4031.1,1128.71,Net Banking,Online
IN103086,2024-10-23,Mumbai,Maharashtra,Clothing,1,1758.74,0.1,1582.87,443.2,Debit Card,Online
IN103087,2024-06-23,Delhi,Delhi,Clothing,1,1496.8,0.05,1421.96,398.15,Debit Card,Online
IN103088,2024-12-08,Pune,Maharashtra,Electronics,4,2426.21,0.05,9219.6,2212.7,Debit Card,Store
IN103089,2025-12-11,Chennai,Tamil Nadu,Grocery,5,815.53,0.2,3262.12,717.67,Debit Card,Online
IN103090,2025-08-22,Kolkata,West Bengal,Grocery,1,680.99,0.1,612.89,134.84,UPI,Online
IN103091,2024-06-19,Bengaluru,Karnataka,Clothing,3,1358.19,0.3,2852.2,798.62,Credit Card,Online
IN103092,2024-02-06,Bengaluru,Karnataka,Electronics,5,2942.76,0.05,13978.11,3354.75,Cash,Online
IN103093,2025-09-26,Lucknow,Uttar Pradesh,Beauty,4,688.16,0.15,2339.74,748.72,UPI,Store
IN103094,2024-07-19,Delhi,Delhi,Grocery,2,859.21,0.15,1460.66,321.35,Net Banking,Store
IN103095,2024-03-04,Bengaluru,Karnataka,Home & Kitchen,5,2127.25,0.15,9040.81,2712.24,Credit Card,Store
IN103096,2025-04-30,Lucknow,Uttar Pradesh,Clothing,1,1099.92,0.15,934.93,261.78,UPI,Online
IN103097,2025-03-30,Mumbai,Maharashtra,Electronics,3,3303.44,0.0,9910.32,2378.48,Credit Card,Store
IN103098,2025-11-30,Chennai,Tamil Nadu,Clothing,4,1485.57,0.1,5348.05,1497.45,Cash,Store
IN103099,2025-12-27,Chennai,Tamil Nadu,Clothing,2,1132.78,0.1,2039.0,570.92,Credit Card,Online
IN103100,2025-02-12,Kolkata,West Bengal,Home & Kitchen,3,1759.85,0.05,5015.57,1504.67,Debit Card,Online
IN103101,2024-05-29,Hyderabad,Telangana,Grocery,2,727.83,0.1,1310.09,288.22,Credit Card,Store
IN103102,2025-05-16,Bengaluru,Karnataka,Clothing,4,1238.45,0.1,4458.42,1248.36,Debit Card,Online
IN103103,2025-09-27,Mumbai,Maharashtra,Beauty,5,823.99,0.05,3913.95,1252.46,UPI,Online
IN103104,2025-12-10,Ahmedabad,Gujarat,Clothing,1,1091.05,0.05,1036.5,290.22,UPI,Online
IN103105,2025-07-01,Bengaluru,Karnataka,Beauty,4,871.75,0.15,2963.95,948.46,UPI,Online
IN103106,2024-10-04,Delhi,Delhi,Beauty,3,971.56,0.0,2914.68,932.7,UPI,Online
IN103107,2024-02-04,Hyderabad,Telangana,Electronics,5,2482.37,0.05,11791.26,2829.9,UPI,Online
IN103108,2025-09-16,Bengaluru,Karnataka,Clothing,2,1539.45,0.15,2617.06,732.78,Debit Card,Store
IN103109,2024-06-23,Mumbai,Maharashtra,Grocery,5,623.07,0.05,2959.58,651.11,Credit Card,Online
IN103110,2024-02-02,Bengaluru,Karnataka,Grocery,5,741.53,0.1,3336.88,734.11,UPI,Store
IN103111,2025-12-25,Delhi,Delhi,Grocery,3,588.02,0.05,1675.86,368.69,UPI,Online
IN103112,2025-12-15,Ahmedabad,Gujarat,Beauty,1,962.57,0.2,770.06,246.42,UPI,Store
IN103113,2025-01-31,Pune,Maharashtra,Home & Kitchen,5,1976.98,0.05,9390.65,2817.2,UPI,Store
IN103114,2024-09-10,Jaipur,Rajasthan,Electronics,5,3676.26,0.05,17462.24,4190.94,UPI,Store
IN103115,2025-07-21,Ahmedabad,Gujarat,Electronics,1,3814.43,0.1,3432.99,823.92,Credit Card,Store
IN103116,2024-11-18,Lucknow,Uttar Pradesh,Grocery,1,512.61,0.0,512.61,112.77,UPI,Store
IN103117,2024-01-13,Bengaluru,Karnataka,Electronics,2,4247.7,0.2,6796.32,1631.12,Credit Card,Store
IN103118,2024-02-19,Chennai,Tamil Nadu,Home & Kitchen,2,2247.07,0.15,3820.02,1146.01,Debit Card,Online
IN103119,2024-08-20,Kolkata,West Bengal,Clothing,1,1491.71,0.15,1267.95,355.03,UPI,Online
IN103120,2025-06-23,Chennai,Tamil Nadu,Clothing,4,1790.23,0.1,6444.83,1804.55,UPI,Store
IN103121,2025-09-07,Ahmedabad,Gujarat,Electronics,1,3035.46,0.2,2428.37,582.81,UPI,Online
IN103122,2024-04-05,Chennai,Tamil Nadu,Grocery,2,469.49,0.1,845.08,185.92,UPI,Store
IN103123,2024-12-08,Mumbai,Maharashtra,Electronics,3,3752.23,0.0,11256.69,2701.61,UPI,Store
IN103124,2024-07-11,Chennai,Tamil Nadu,Home & Kitchen,3,2363.71,0.05,6736.57,2020.97,Debit Card,Online
IN103125,2025-05-25,Hyderabad,Telangana,Grocery,5,523.38,0.15,2224.37,489.36,UPI,Store
IN103126,2025-03-26,Pune,Maharashtra,Home & Kitchen,3,2013.33,0.2,4831.99,1449.6,Net Banking,Online
IN103127,2024-05-04,Bengaluru,Karnataka,Grocery,2,798.67,0.0,1597.34,351.41,UPI,Online
IN103128,2024-03-21,Chennai,Tamil Nadu,Electronics,3,4122.54,0.2,9894.1,2374.58,Cash,Online
IN103129,2024-01-07,Delhi,Delhi,Home & Kitchen,4,1583.54,0.2,5067.33,1520.2,Debit Card,Online
IN103130,2024-11-25,Pune,Maharashtra,Electronics,1,2507.77,0.05,2382.38,571.77,UPI,Online
IN103131,2024-03-23,Pune,Maharashtra,Grocery,1,559.72,0.15,475.76,104.67,UPI,Online
IN103132,2025-06-19,Chennai,Tamil Nadu,Electronics,2,3441.66,0.0,6883.32,1652.0,Credit Card,Online
IN103133,2025-09-17,Pune,Maharashtra,Home & Kitchen,5,2334.91,0.2,9339.64,2801.89,Cash,Store
IN103134,2025-06-10,Kolkata,West Bengal,Beauty,1,970.78,0.15,825.16,264.05,UPI,Store
IN103135,2024-04-22,Chennai,Tamil Nadu,Grocery,3,843.54,0.1,2277.56,501.06,UPI,Online
IN103136,2025-03-15,Mumbai,Maharashtra,Grocery,4,780.34,0.2,2497.09,549.36,UPI,Online
IN103137,2025-10-18,Ahmedabad,Gujarat,Home & Kitchen,5,1960.12,0.0,9800.6,2940.18,UPI,Store
IN103138,2024-01-19,Hyderabad,Telangana,Electronics,5,2285.34,0.2,9141.36,2193.93,Net Banking,Store
IN103139,2024-01-09,Jaipur,Rajasthan,Beauty,5,824.85,0.0,4124.25,1319.76,Debit Card,Online
IN103140,2024-07-03,Lucknow,Uttar Pradesh,Electronics,1,2359.52,0.15,2005.59,481.34,UPI,Online
IN103141,2024-02-07,Pune,Maharashtra,Beauty,5,818.51,0.1,3683.3,1178.66,UPI,Store
IN103142,2025-12-23,Mumbai,Maharashtra,Home & Kitchen,2,1332.93,0.15,2265.98,679.79,UPI,Store
IN103143,2024-05-13,Bengaluru,Karnataka,Home & Kitchen,3,1456.34,0.1,3932.12,1179.64,Cash,Online
IN103144,2024-04-11,Bengaluru,Karnataka,Grocery,4,628.51,0.2,2011.23,442.47,Net Banking,Store
IN103145,2024-05-28,Lucknow,Uttar Pradesh,Grocery,3,672.54,0.05,1916.74,421.68,UPI,Online
IN103146,2024-04-02,Hyderabad,Telangana,Grocery,2,546.74,0.05,1038.81,228.54,Credit Card,Store
IN103147,2024-05-19,Pune,Maharashtra,Electronics,2,3763.76,0.05,7151.14,1716.27,Net Banking,Online
IN103148,2024-10-21,Kolkata,West Bengal,Grocery,3,704.43,0.15,1796.3,395.19,UPI,Online
IN103149,2025-08-15,Lucknow,Uttar Pradesh,Grocery,1,747.27,0.1,672.54,147.96,UPI,Online
IN103150,2025-06-27,Hyderabad,Telangana,Beauty,2,1058.67,0.1,1905.61,609.8,UPI,Store
IN103151,2024-07-06,Pune,Maharashtra,Grocery,5,762.12,0.2,3048.48,670.67,UPI,Store
IN103152,2024-05-15,Mumbai,Maharashtra,Electronics,4,4187.37,0.2,13399.58,3215.9,UPI,Store
IN103153,2024-06-14,Ahmedabad,Gujarat,Clothing,4,1195.87,0.0,4783.48,1339.37,Net Banking,Store
IN103154,2025-04-21,Kolkata,West Bengal,Grocery,2,569.14,0.1,1024.45,225.38,Credit Card,Online
IN103155,2024-05-26,Jaipur,Rajasthan,Clothing,5,1065.72,0.0,5328.6,1492.01,UPI,Store
IN103156,2024-09-01,Bengaluru,Karnataka,Clothing,3,1519.25,0.2,3646.2,1020.94,UPI,Online
IN103157,2024-07-01,Delhi,Delhi,Home & Kitchen,4,1722.37,0.2,5511.58,1653.47,Debit Card,Store
IN103158,2024-01-09,Mumbai,Maharashtra,Grocery,5,664.64,0.2,2658.56,584.88,UPI,Online
IN103159,2025-03-11,Bengaluru,Karnataka,Grocery,5,526.75,0.15,2238.69,492.51,UPI,Online
IN103160,2024-06-04,Chennai,Tamil Nadu,Clothing,1,1570.64,0.1,1413.58,395.8,UPI,Online
IN103161,2025-11-18,Delhi,Delhi,Home & Kitchen,2,1984.25,0.1,3571.65,1071.5,Debit Card,Store
IN103162,2024-04-23,Bengaluru,Karnataka,Clothing,5,1220.95,0.1,5494.28,1538.4,UPI,Store
IN103163,2024-06-15,Hyderabad,Telangana,Home & Kitchen,3,1804.54,0.0,5413.62,1624.09,UPI,Store
IN103164,2025-05-02,Kolkata,West Bengal,Electronics,4,4100.15,0.25,12300.45,2952.11,Credit Card,Online
IN103165,2025-03-12,Bengaluru,Karnataka,Home & Kitchen,1,2164.99,0.1,1948.49,584.55,UPI,Store
IN103166,2024-08-10,Jaipur,Rajasthan,Grocery,3,550.88,0.25,1239.48,272.69,Net Banking,Online
IN103167,2024-07-09,Ahmedabad,Gujarat,Clothing,4,1779.76,0.2,5695.23,1594.66,Debit Card,Store
IN103168,2025-07-29,Hyderabad,Telangana,Grocery,2,483.44,0.2,773.5,170.17,UPI,Store
IN103169,2024-06-21,Mumbai,Maharashtra,Grocery,3,629.88,0.1,1700.68,374.15,UPI,Online
IN103170,2024-09-13,Mumbai,Maharashtra,Electronics,4,2406.65,0.0,9626.6,2310.38,Credit Card,Online
IN103171,2025-12-15,Mumbai,Maharashtra,Home & Kitchen,1,2341.33,0.05,2224.26,667.28,UPI,Online
IN103172,2025-03-25,Mumbai,Maharashtra,Clothing,4,1017.04,0.15,3457.94,968.22,Debit Card,Online
IN103173,2025-05-15,Ahmedabad,Gujarat,Beauty,5,718.48,0.0,3592.4,1149.57,Credit Card,Online
IN103174,2024-03-17,Bengaluru,Karnataka,Home & Kitchen,1,2330.6,0.0,2330.6,699.18,Credit Card,Online
IN103175,2025-09-06,Pune,Maharashtra,Clothing,3,1509.76,0.15,3849.89,1077.97,Net Banking,Online
IN103176,2024-08-13,Bengaluru,Karnataka,Home & Kitchen,2,2190.37,0.2,3504.59,1051.38,UPI,Store
IN103177,2024-08-13,Chennai,Tamil Nadu,Clothing,1,994.93,0.2,795.94,222.86,UPI,Store
IN103178,2025-08-30,Kolkata,West Bengal,Electronics,1,3111.72,0.0,3111.72,746.81,Debit Card,Online
IN103179,2024-03-16,Delhi,Delhi,Beauty,1,1205.91,0.25,904.43,289.42,Cash,Online
IN103180,2024-02-02,Pune,Maharashtra,Grocery,4,699.97,0.15,2379.9,523.58,Debit Card,Online
IN103181,2025-08-16,Pune,Maharashtra,Clothing,5,1753.21,0.15,7451.14,2086.32,Debit Card,Online
IN103182,2024-03-09,Bengaluru,Karnataka,Clothing,2,1856.84,0.05,3528.0,987.84,UPI,Store
IN103183,2025-02-18,Pune,Maharashtra,Clothing,2,1603.39,0.15,2725.76,763.21,Credit Card,Online
IN103184,2025-12-31,Lucknow,Uttar Pradesh,Beauty,5,821.66,0.15,3492.06,1117.46,UPI,Store
IN103185,2025-03-23,Lucknow,Uttar Pradesh,Electronics,4,2881.9,0.1,10374.84,2489.96,Debit Card,Online
IN103186,2024-12-27,Chennai,Tamil Nadu,Clothing,4,1044.86,0.05,3970.47,1111.73,UPI,Store
IN103187,2025-01-04,Delhi,Delhi,Grocery,5,635.73,0.2,2542.92,559.44,UPI,Online
IN103188,2025-02-02,Jaipur,Rajasthan,Grocery,5,841.75,0.25,3156.56,694.44,Net Banking,Store
IN103189,2024-04-29,Ahmedabad,Gujarat,Grocery,3,656.98,0.2,1576.75,346.88,UPI,Store
IN103190,2024-02-17,Bengaluru,Karnataka,Electronics,4,4134.87,0.05,15712.51,3771.0,UPI,Store
IN103191,2024-03-08,Ahmedabad,Gujarat,Electronics,1,3939.66,0.1,3545.69,850.97,UPI,Store
IN103192,2024-12-04,Jaipur,Rajasthan,Clothing,2,1875.61,0.05,3563.66,997.82,UPI,Online
IN103193,2024-03-25,Bengaluru,Karnataka,Beauty,4,1184.4,0.15,4026.96,1288.63,Credit Card,Store
IN103194,2025-01-11,Bengaluru,Karnataka,Electronics,5,3709.49,0.2,14837.96,3561.11,UPI,Online
IN103195,2025-01-19,Delhi,Delhi,Home & Kitchen,1,2279.32,0.05,2165.35,649.6,UPI,Online
IN103196,2024-10-02,Ahmedabad,Gujarat,Home & Kitchen,3,2135.25,0.25,4804.31,1441.29,UPI,Online
IN103197,2024-07-23,Lucknow,Uttar Pradesh,Home & Kitchen,3,2082.97,0.15,5311.57,1593.47,UPI,Store
IN103198,2024-03-05,Mumbai,Maharashtra,Beauty,1,1048.6,0.05,996.17,318.77,UPI,Store
IN103199,2024-03-19,Ahmedabad,Gujarat,Clothing,1,1636.15,0.05,1554.34,435.22,UPI,Store
IN103200,2025-06-09,Kolkata,West Bengal,Clothing,5,1325.27,0.0,6626.35,1855.38,UPI,Store
IN103201,2024-11-20,Kolkata,West Bengal,Clothing,5,1365.44,0.1,6144.48,1720.45,UPI,Online
IN103202,2025-01-12,Bengaluru,Karnataka,Clothing,2,1247.6,0.0,2495.2,698.66,Cash,Store
IN103203,2025-11-11,Mumbai,Maharashtra,Home & Kitchen,2,1433.46,0.15,2436.88,731.06,Cash,Store
IN103204,2025-11-01,Hyderabad,Telangana,Grocery,3,648.69,0.15,1654.16,363.92,UPI,Online
IN103205,2025-09-19,Jaipur,Rajasthan,Home & Kitchen,1,2312.94,0.1,2081.65,624.5,UPI,Online
IN103206,2024-12-11,Chennai,Tamil Nadu,Electronics,3,3594.63,0.0,10783.89,2588.13,Credit Card,Store
IN103207,2025-12-04,Mumbai,Maharashtra,Beauty,5,662.87,0.15,2817.2,901.5,Debit Card,Store
IN103208,2025-03-10,Chennai,Tamil Nadu,Clothing,4,1718.19,0.05,6529.12,1828.15,Net Banking,Store
IN103209,2025-11-25,Ahmedabad,Gujarat,Grocery,5,850.21,0.25,3188.29,701.42,UPI,Store
IN103210,2025-01-12,Ahmedabad,Gujarat,Clothing,4,1734.77,0.1,6245.17,1748.65,Debit Card,Store
IN103211,2025-11-10,Chennai,Tamil Nadu,Home & Kitchen,1,2111.22,0.0,2111.22,633.37,Cash,Store
IN103212,2024-01-15,Jaipur,Rajasthan,Clothing,1,1116.61,0.15,949.12,265.75,Credit Card,Store
IN103213,2025-03-29,Mumbai,Maharashtra,Beauty,1,834.16,0.15,709.04,226.89,UPI,Store
IN103214,2024-07-11,Hyderabad,Telangana,Beauty,2,960.69,0.0,1921.38,614.84,UPI,Online
IN103215,2024-08-20,Bengaluru,Karnataka,Home & Kitchen,2,1349.93,0.1,2429.87,728.96,UPI,Store
IN103216,2024-09-19,Delhi,Delhi,Electronics,4,2461.04,0.15,8367.54,2008.21,UPI,Online
IN103217,2025-03-21,Ahmedabad,Gujarat,Home & Kitchen,3,2353.08,0.0,7059.24,2117.77,Debit Card,Store
IN103218,2024-02-23,Kolkata,West Bengal,Home & Kitchen,3,2082.15,0.0,6246.45,1873.94,UPI,Online
IN103219,2025-11-22,Jaipur,Rajasthan,Electronics,4,2812.18,0.15,9561.41,2294.74,UPI,Online
IN103220,2024-01-04,Delhi,Delhi,Electronics,2,2920.91,0.15,4965.55,1191.73,Cash,Online
IN103221,2024-09-13,Hyderabad,Telangana,Electronics,5,3039.61,0.2,12158.44,2918.03,Credit Card,Store
IN103222,2024-12-26,Pune,Maharashtra,Electronics,4,2396.15,0.1,8626.14,2070.27,UPI,Online
IN103223,2024-08-27,Bengaluru,Karnataka,Grocery,3,767.3,0.1,2071.71,455.78,UPI,Online
